"As:1,As:2,As:3,As:4,As:5,As:6,Qz:1,Qz:2,Qz:3,Qz:4,Qz:5,Qz:6,Qz:7,Qz:8,S-I:1,S-I,S-II:1,S-II,Final:1,Final,sheet,Proj:1,Proj,S-I:2,S-I:3,S-II:2,S-II:3,Final:2,Final:3,Final:4,Final:5,assign_sum,quiz_sum"
"75.5,55.0,68.5,42.0,72.0,64.2542372881356,3.5,10.0,9.0,9.0,5.5,4.303037974683544,3.0,2.0,21.5,8.06,22.8,6.84,46.75,17.0,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,313.0,40.0"
"34.0,53.5,105.0,0.0,70.0,64.2542372881356,1.0,7.5,2.5,3.5,7.5,4.303037974683544,5.983970588235294,2.0,14.0,5.25,12.5,3.75,20.75,7.54,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,262.5,22.0"
"65.5,67.0,90.5,0.0,0.0,64.2542372881356,2.0,2.5,8.5,2.5,3.0,0.5,5.983970588235294,2.0,5.0,1.87,4.0,1.2,12.0,4.36,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,223.0,19.0"
"67.0,91.0,117.0,49.5,75.0,64.2542372881356,1.0,10.0,8.5,8.0,4.5,7.5,3.5,2.0,27.0,10.12,32.6,9.77,55.0,20.0,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,399.5,43.0"
"60.0,67.0,67.5,29.5,46.5,64.2542372881356,3.5,6.5,5.5,7.5,0.5,1.0,4.5,2.0,16.5,6.18,24.1,7.23,25.0,9.09,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,270.5,29.0"
"56.0,68.5,58.0,0.0,30.0,64.2542372881356,1.5,2.5,4.5,3.5,1.5,0.5,4.0,2.0,9.0,3.37,5.8,1.74,36.25,13.18,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,212.5,18.0"
"33.5,89.5,110.0,54.0,67.0,64.2542372881356,1.5,0.0,5.5,6.0,2.0,1.0,4.0,2.0,26.5,9.93,25.2,7.56,42.0,15.27,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,354.0,20.0"
"60.0,83.0,0.0,39.0,73.0,64.2542372881356,1.0,0.0,7.0,5.5,0.0,0.5,6.0,2.0,14.5,5.43,16.5,4.95,25.25,9.18,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,255.0,20.0"
"52.0,82.0,104.0,55.0,63.5,64.2542372881356,4.039692307692308,5.0,8.5,4.5,2.5,4.0,2.5,2.0,16.0,6.0,13.3,3.99,45.5,16.54,4,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,356.5,27.0"
"3.25,3.25,3.25,3.25,64.50335570469798,64.2542372881356,2.0,2.0,2.0,2.0,2.0,2.0,5.983970588235294,2.0,5.0,15.0,5.45,15.0,16.39,45.0,5,63.325,1.9968421052631578,5.0,5.0,4.09,5.45,8.1,6.2,6.2,8.1,13.0,12.0"
"100.0,120.0,100.0,80.0,64.50335570469798,64.2542372881356,10.0,10.0,16.0,10.0,10.0,10.0,5.983970588235294,2.0,20.0,6.9103076923076925,20.0,6.097392996108949,40.0,19.87473076923077,5,63.325,1.9968421052631578,20.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,400.0,66.0"
"57.40562015503876,60.609266409266404,70.01046511627908,41.48149606299212,64.50335570469798,64.2542372881356,4.039692307692308,4.082,4.669808429118774,4.219453124999999,4.071854838709677,4.303037974683544,5.983970588235294,2.0,16.178571428571427,6.9103076923076925,14.184886363636366,6.097392996108949,36.43714285714285,19.87473076923077,5,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,0.0,0.0"
"26.5,98.0,80.0,56.0,64.50335570469798,64.2542372881356,0.5,0.0,9.0,2.0,6.0,7.0,5.983970588235294,2.0,18.0,7.25,10.0,6.95,38.0,31.49,5,63.325,1.9968421052631578,1.0,10.0,2.0,13.5,16.0,12.0,2.5,8.5,260.5,24.5"
"34.0,0.0,86.0,64.0,64.50335570469798,64.2542372881356,6.0,0.0,3.0,2.0,0.0,5.0,5.983970588235294,2.0,6.0,5.25,11.0,4.9,15.0,17.15,5,63.325,1.9968421052631578,1.0,14.0,2.0,5.0,12.0,5.5,2.5,7.0,184.0,16.0"
"68.5,0.0,87.0,74.0,64.50335570469798,64.2542372881356,3.5,2.0,5.0,7.0,9.0,9.0,5.983970588235294,2.0,7.5,5.62,11.0,9.95,39.0,35.2,5,63.325,1.9968421052631578,2.0,13.0,8.0,17.5,17.0,13.5,8.5,8.0,229.5,35.5"
"33.0,98.0,53.0,69.0,64.50335570469798,64.2542372881356,5.0,3.0,0.0,6.0,5.0,6.0,5.983970588235294,2.0,9.0,6.25,11.0,6.94,34.0,25.34,5,63.325,1.9968421052631578,1.0,15.0,1.0,13.5,17.0,4.5,3.0,3.5,253.0,25.0"
"35.0,0.0,70.01046511627908,39.0,64.50335570469798,64.2542372881356,1.5,6.0,6.0,6.0,4.0,5.0,5.983970588235294,2.0,20.0,9.5,17.5,8.31,28.0,29.54,5,63.325,1.9968421052631578,2.0,16.0,2.0,11.0,13.0,12.5,7.0,11.7,74.0,28.5"
"40.5,90.0,76.0,53.0,64.50335570469798,64.2542372881356,0.5,4.5,6.0,5.0,4.0,3.0,5.983970588235294,2.0,5.0,5.75,8.5,5.86,39.0,30.93,5,63.325,1.9968421052631578,0.0,18.0,2.0,11.0,12.0,12.5,7.0,5.0,259.5,23.0"
"0.0,87.0,63.0,64.0,64.50335570469798,64.2542372881356,1.0,5.0,6.0,6.0,6.0,8.0,5.983970588235294,2.0,6.5,5.0,12.0,7.22,32.5,30.07,5,63.325,1.9968421052631578,0.5,13.0,3.0,11.5,12.0,13.0,4.5,11.5,214.0,32.0"
"57.40562015503876,93.0,89.0,41.48149606299212,64.50335570469798,64.2542372881356,6.5,6.0,0.0,4.219453124999999,6.5,7.0,5.983970588235294,2.0,20.0,14.0,12.0,10.63,38.0,30.69,5,63.325,1.9968421052631578,18.0,18.0,8.0,19.0,12.0,11.0,4.0,10.0,182.0,26.0"
"41.65,105.0,88.0,60.0,64.50335570469798,64.2542372881356,9.0,5.0,6.0,3.0,4.0,4.303037974683544,5.983970588235294,2.0,19.0,8.0,19.0,10.9,25.0,25.38,5,63.325,1.9968421052631578,1.0,12.0,4.5,16.5,11.0,11.5,6.5,8.0,294.65,27.0"
"89.0,94.0,87.0,73.0,64.50335570469798,64.2542372881356,6.0,2.0,0.0,1.0,8.0,9.0,5.983970588235294,2.0,20.0,8.75,15.0,12.27,34.0,36.62,5,63.325,1.9968421052631578,2.0,13.0,13.0,17.0,16.0,14.5,10.0,15.0,343.0,26.0"
"35.0,0.0,39.0,25.0,64.50335570469798,64.2542372881356,3.0,2.0,4.0,1.0,4.0,6.5,5.983970588235294,2.0,8.0,5.25,11.0,7.76,35.0,25.16,5,63.325,1.9968421052631578,1.0,12.0,2.0,15.5,16.0,8.0,2.0,0.5,99.0,20.5"
"37.5,92.0,78.0,47.0,64.50335570469798,64.2542372881356,3.5,5.0,7.0,0.0,6.0,8.0,5.983970588235294,2.0,19.0,8.5,11.0,8.17,30.5,25.78,5,63.325,1.9968421052631578,0.0,15.0,2.0,17.0,13.0,11.0,2.5,6.0,254.5,29.5"
"82.5,110.0,86.0,70.0,64.50335570469798,64.2542372881356,3.5,6.0,8.0,5.0,7.0,4.0,5.983970588235294,2.0,14.0,7.5,16.0,10.63,32.5,28.61,5,63.325,1.9968421052631578,3.0,13.0,6.5,16.5,17.0,10.5,2.0,8.0,348.5,33.5"
"62.0,111.0,72.0,72.0,64.50335570469798,64.2542372881356,1.5,2.0,7.0,2.0,7.0,1.0,5.983970588235294,2.0,10.0,5.0,2.5,3.4,29.0,23.56,5,63.325,1.9968421052631578,0.0,10.0,1.0,9.0,18.0,6.5,0.0,4.2,317.0,20.5"
"55.5,80.0,74.0,53.0,64.50335570469798,64.2542372881356,5.0,1.0,0.0,5.0,6.0,6.0,5.983970588235294,2.0,20.0,8.75,20.0,10.49,36.0,28.26,5,63.325,1.9968421052631578,2.0,13.0,2.0,16.5,12.0,12.5,4.0,4.5,262.5,23.0"
"74.5,101.0,86.0,65.0,64.50335570469798,64.2542372881356,10.0,3.0,12.0,3.0,9.0,7.0,5.983970588235294,2.0,7.0,6.5,14.0,11.58,35.5,33.36,5,63.325,1.9968421052631578,1.0,18.0,10.0,18.5,12.0,14.0,8.0,12.0,326.5,44.0"
"18.5,103.0,71.0,64.0,64.50335570469798,64.2542372881356,0.5,1.0,7.0,5.0,7.0,8.0,5.983970588235294,2.0,16.5,8.62,10.5,10.09,33.0,34.16,5,63.325,1.9968421052631578,2.0,16.0,14.0,12.5,19.0,11.0,11.0,9.5,256.5,28.5"
"27.0,88.0,51.0,66.0,64.50335570469798,64.2542372881356,0.5,2.0,6.0,2.0,0.0,4.0,5.983970588235294,2.0,8.0,5.0,2.5,1.9,26.5,13.91,5,63.325,1.9968421052631578,1.0,11.0,0.5,4.0,4.0,2.0,0.0,1.5,232.0,14.5"
"0.0,86.0,60.0,55.0,64.50335570469798,64.2542372881356,7.0,5.0,5.0,1.0,2.0,9.0,5.983970588235294,2.0,18.0,9.75,16.0,6.54,36.0,34.17,5,63.325,1.9968421052631578,3.0,18.0,0.0,8.0,16.0,15.0,6.0,10.5,201.0,29.0"
"59.0,94.0,77.0,56.0,64.50335570469798,64.2542372881356,5.5,0.0,9.0,0.0,4.0,6.0,5.983970588235294,2.0,20.0,8.62,11.0,8.85,37.0,30.69,5,63.325,1.9968421052631578,0.5,14.0,2.0,19.5,13.0,10.5,6.0,8.5,286.0,24.5"
"30.5,0.0,45.0,36.0,64.50335570469798,64.2542372881356,2.0,1.0,6.0,0.0,0.0,1.0,5.983970588235294,2.0,20.0,8.75,6.0,7.22,28.0,17.38,5,63.325,1.9968421052631578,0.0,15.0,1.0,19.5,11.0,3.5,0.0,0.0,111.5,10.0"
"27.0,0.0,73.0,60.0,64.50335570469798,64.2542372881356,4.5,5.0,7.0,2.0,0.0,4.5,5.983970588235294,2.0,13.0,6.5,1.0,3.95,17.5,13.9,5,63.325,1.9968421052631578,0.0,13.0,2.0,11.5,11.0,4.0,1.5,0.0,160.0,23.0"
"47.0,0.0,91.0,59.0,64.50335570469798,64.2542372881356,0.0,3.0,0.0,2.0,4.071854838709677,4.5,5.983970588235294,2.0,2.5,3.87,0.0,2.04,13.0,7.76,5,63.325,1.9968421052631578,1.0,12.0,2.0,5.5,5.0,0.0,0.5,0.5,197.0,9.5"
"54.0,87.0,46.0,58.0,64.50335570469798,64.2542372881356,7.0,1.0,8.0,2.0,1.0,4.303037974683544,5.983970588235294,2.0,10.0,5.5,1.5,4.63,28.0,21.89,5,63.325,1.9968421052631578,2.0,10.0,1.0,14.5,15.0,8.5,1.5,0.5,245.0,19.0"
"41.0,85.0,54.0,62.0,64.50335570469798,64.2542372881356,4.5,3.0,0.0,4.0,1.0,6.0,5.983970588235294,2.0,8.0,5.75,12.0,5.31,27.0,16.15,5,63.325,1.9968421052631578,0.0,15.0,0.5,7.0,9.0,3.0,0.0,0.5,242.0,18.5"
"63.5,105.0,75.0,53.0,64.50335570469798,64.2542372881356,0.5,4.0,6.0,8.0,4.0,7.0,5.983970588235294,2.0,18.0,8.5,13.5,10.36,37.5,31.51,5,63.325,1.9968421052631578,0.0,16.0,10.0,14.5,18.0,13.5,3.0,5.0,296.5,29.5"
"37.75,102.0,77.0,60.0,64.50335570469798,64.2542372881356,8.0,0.0,7.0,5.0,8.0,4.5,5.983970588235294,2.0,10.0,6.5,16.5,10.76,39.0,32.96,5,63.325,1.9968421052631578,1.0,15.0,7.0,16.0,13.0,10.5,9.5,8.5,276.75,32.5"
"71.0,25.8,75.0,40.0,64.50335570469798,64.2542372881356,5.0,3.0,8.0,1.0,6.0,9.0,5.983970588235294,2.0,16.0,8.12,10.5,6.81,40.0,40.3,5,63.325,1.9968421052631578,3.5,13.0,2.0,12.5,18.0,14.0,11.0,15.5,211.8,32.0"
"12.0,64.0,62.0,55.0,64.50335570469798,64.2542372881356,0.0,1.0,6.0,0.0,2.0,7.0,5.983970588235294,2.0,20.0,8.5,15.0,6.4,27.0,28.59,5,63.325,1.9968421052631578,0.0,14.0,0.0,8.5,20.0,11.5,2.0,9.5,193.0,16.0"
"24.5,71.0,71.0,54.0,64.50335570469798,64.2542372881356,4.039692307692308,0.0,6.0,1.0,1.0,1.0,5.983970588235294,2.0,8.0,5.25,6.0,3.4,18.0,14.53,5,63.325,1.9968421052631578,0.0,13.0,2.0,4.5,7.0,7.0,1.0,2.5,220.5,9.0"
"22.0,0.0,49.0,64.0,64.50335570469798,64.2542372881356,0.5,0.0,5.0,0.0,7.0,4.5,5.983970588235294,2.0,4.5,3.62,1.0,0.81,20.0,14.11,5,63.325,1.9968421052631578,0.0,10.0,1.0,1.0,9.0,5.5,0.0,0.0,135.0,17.0"
"69.0,104.0,76.0,69.0,64.50335570469798,64.2542372881356,6.5,0.0,9.0,3.13,1.0,6.0,5.983970588235294,2.0,15.5,6.87,8.5,5.04,33.0,25.35,5,63.325,1.9968421052631578,1.0,11.0,1.0,9.0,13.0,9.0,1.0,6.0,318.0,25.63"
"73.5,69.0,71.0,62.0,64.50335570469798,64.2542372881356,5.5,6.0,6.0,8.0,9.0,6.0,5.983970588235294,2.0,14.0,8.0,15.0,9.82,38.0,31.15,5,63.325,1.9968421052631578,2.0,16.0,14.0,7.0,11.0,14.0,8.0,5.0,275.5,40.5"
"23.5,73.0,52.0,30.0,64.50335570469798,64.2542372881356,2.5,4.0,7.0,0.0,5.0,3.0,5.983970588235294,2.0,20.0,8.62,8.0,4.63,20.5,14.17,5,63.325,1.9968421052631578,0.5,14.0,0.0,9.0,0.0,9.5,2.5,2.0,178.5,21.5"
"88.0,106.0,71.0,59.0,64.50335570469798,64.2542372881356,3.5,2.0,8.0,4.0,2.0,1.0,5.983970588235294,2.0,20.0,8.0,5.0,5.58,28.0,23.31,5,63.325,1.9968421052631578,2.0,10.0,1.0,14.5,9.0,11.0,0.0,9.0,324.0,20.5"
"45.5,89.0,65.0,49.0,64.50335570469798,64.2542372881356,0.5,2.0,0.0,2.0,3.0,6.0,5.983970588235294,2.0,20.0,9.12,11.0,6.67,23.0,23.1,5,63.325,1.9968421052631578,0.5,16.0,2.0,11.5,16.0,10.5,2.0,5.0,248.5,13.5"
"65.0,108.0,84.0,76.0,64.50335570469798,64.2542372881356,0.5,5.0,9.0,7.0,9.0,8.0,5.983970588235294,2.0,3.0,4.5,16.0,12.54,37.0,37.83,5,63.325,1.9968421052631578,3.0,12.0,10.0,20.0,14.0,14.5,8.0,19.0,333.0,38.5"
"40.0,0.0,45.0,40.0,64.50335570469798,64.2542372881356,0.5,0.0,7.0,3.5,3.0,1.0,5.983970588235294,2.0,5.0,2.5,6.0,3.54,21.0,9.23,5,63.325,1.9968421052631578,0.0,5.0,0.0,7.0,0.0,0.0,1.5,0.0,125.0,15.0"
"41.5,103.0,86.0,77.0,64.50335570469798,64.2542372881356,6.0,0.0,10.0,5.13,4.0,6.5,5.983970588235294,2.0,17.5,9.12,19.0,9.68,35.5,37.26,5,63.325,1.9968421052631578,1.0,18.0,12.0,4.5,17.0,14.5,13.0,11.0,307.5,31.63"
"67.0,107.0,75.0,59.0,64.50335570469798,64.2542372881356,10.0,3.0,9.0,1.0,8.0,7.0,5.983970588235294,2.0,20.0,9.25,13.0,9.53,34.0,30.05,5,63.325,1.9968421052631578,2.0,15.0,3.0,19.0,14.0,14.5,0.0,11.0,308.0,38.0"
"24.0,102.0,69.0,41.48149606299212,64.50335570469798,64.2542372881356,6.5,6.0,3.0,5.0,8.0,7.0,5.983970588235294,2.0,19.0,8.25,14.0,8.03,34.0,29.8,5,63.325,1.9968421052631578,0.0,14.0,1.0,14.5,13.0,9.5,9.0,7.3,195.0,35.5"
"28.5,76.0,80.0,70.0,64.50335570469798,64.2542372881356,10.0,5.0,12.0,2.0,9.0,6.5,5.983970588235294,2.0,19.0,7.75,16.0,9.26,36.0,29.32,5,63.325,1.9968421052631578,0.0,12.0,1.0,17.0,0.0,10.0,12.0,13.5,254.5,44.5"
"72.5,0.0,65.0,51.0,64.50335570469798,64.2542372881356,1.5,0.0,4.0,0.0,0.0,1.0,5.983970588235294,2.0,20.0,9.0,14.0,5.31,26.5,21.06,5,63.325,1.9968421052631578,3.0,13.0,1.0,4.5,15.0,8.5,1.0,0.5,188.5,6.5"
"61.0,101.0,89.0,62.0,64.50335570469798,64.2542372881356,0.5,0.0,5.0,1.0,4.0,1.0,5.983970588235294,2.0,1.5,3.37,10.0,6.13,24.0,17.59,5,63.325,1.9968421052631578,0.0,12.0,1.0,11.5,10.0,7.0,0.0,2.0,313.0,11.5"
"38.0,95.0,74.0,67.0,64.50335570469798,64.2542372881356,3.5,1.0,11.0,0.0,3.0,6.5,5.983970588235294,2.0,7.0,4.5,10.5,5.04,20.5,18.39,5,63.325,1.9968421052631578,0.0,11.0,2.0,6.0,12.0,8.0,0.0,4.5,274.0,25.0"
"17.5,93.0,52.0,58.0,64.50335570469798,64.2542372881356,0.0,2.0,8.0,3.0,6.5,5.0,5.983970588235294,2.0,20.0,8.25,12.5,8.17,22.5,25.96,5,63.325,1.9968421052631578,1.0,12.0,3.0,14.5,19.0,12.5,4.0,5.5,220.5,24.5"
"59.5,76.0,88.0,54.0,64.50335570469798,64.2542372881356,0.5,4.0,2.0,1.0,1.0,5.0,5.983970588235294,2.0,15.0,7.0,6.0,2.86,15.0,12.48,5,63.325,1.9968421052631578,0.0,13.0,2.0,2.5,6.0,4.5,2.5,2.5,277.5,13.5"
"22.0,0.0,50.0,44.0,64.50335570469798,64.2542372881356,0.5,4.082,7.0,0.0,6.5,3.0,5.983970588235294,2.0,16.0,7.75,4.5,4.36,21.0,18.82,5,63.325,1.9968421052631578,0.0,15.0,1.0,10.5,10.0,9.5,1.0,4.5,116.0,17.0"
"99.0,114.0,97.0,80.0,64.50335570469798,64.2542372881356,10.0,10.0,13.0,9.1,10.0,10.0,5.983970588235294,2.0,20.0,13.75,20.0,15.0,39.0,41.29,5,63.325,1.9968421052631578,18.0,17.0,15.0,20.0,20.0,15.0,8.0,19.0,390.0,62.1"
"70.0,86.0,52.0,34.0,64.50335570469798,64.2542372881356,0.5,0.0,11.0,3.0,8.5,1.0,5.983970588235294,2.0,15.0,9.0,13.0,8.86,29.5,26.9,5,63.325,1.9968421052631578,1.0,20.0,5.0,14.5,19.0,9.5,3.0,4.8,242.0,24.0"
"37.0,0.0,88.0,67.0,64.50335570469798,64.2542372881356,1.5,0.0,0.0,4.0,5.0,6.0,5.983970588235294,2.0,19.0,9.0,16.0,8.99,35.0,30.49,5,63.325,1.9968421052631578,2.0,15.0,4.0,13.0,14.0,11.0,6.5,8.0,192.0,16.5"
"3.25,3.25,3.25,3.25,64.50335570469798,64.2542372881356,2.0,2.0,2.0,2.0,2.0,2.0,5.983970588235294,2.0,5.0,15.0,5.45,15.0,16.39,45.0,6,63.325,1.9968421052631578,5.0,5.0,4.09,5.45,8.1,6.2,6.2,8.1,13.0,12.0"
"100.0,120.0,100.0,80.0,64.50335570469798,64.2542372881356,10.0,10.0,8.0,10.0,10.0,10.0,5.983970588235294,2.0,20.0,6.9103076923076925,20.0,6.097392996108949,40.0,19.87473076923077,6,63.325,1.9968421052631578,20.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,400.0,58.0"
"57.40562015503876,60.609266409266404,70.01046511627908,41.48149606299212,64.50335570469798,64.2542372881356,4.039692307692308,4.082,4.669808429118774,4.219453124999999,4.071854838709677,4.303037974683544,5.983970588235294,2.0,16.178571428571427,6.9103076923076925,14.184886363636366,6.097392996108949,36.43714285714285,19.87473076923077,6,63.325,1.9968421052631578,1.919811320754717,12.88679245283019,3.548867924528302,11.687735849056605,11.464150943396227,9.1311320754717,4.227830188679245,6.299056603773585,0.0,0.0"
"33.5,88.0,89.0,73.0,64.50335570469798,64.2542372881356,4.039692307692308,0.0,2.5,5.0,0.5,7.0,5.983970588235294,2.0,9.0,5.5,15.0,7.63,36.0,25.09,6,63.325,1.9968421052631578,0.0,13.0,4.0,9.0,9.0,10.0,3.25,3.0,283.5,15.0"
"58.0,60.609266409266404,47.0,0.0,64.50335570469798,64.2542372881356,6.5,0.0,3.0,5.0,0.0,3.0,5.983970588235294,2.0,11.0,6.75,19.0,7.08,37.0,23.37,6,63.325,1.9968421052631578,1.0,15.0,1.0,6.0,5.0,11.5,1.0,2.5,105.0,17.5"
"45.0,91.0,43.0,0.0,64.50335570469798,64.2542372881356,2.0,5.0,3.5,0.0,1.5,5.0,5.983970588235294,2.0,20.0,5.5,20.0,7.9,38.0,21.29,6,63.325,1.9968421052631578,1.0,1.0,0.0,9.0,7.0,2.0,3.0,2.0,179.0,17.0"
"57.40562015503876,42.0,40.0,41.48149606299212,64.50335570469798,64.2542372881356,4.5,0.0,4.0,5.0,4.071854838709677,0.0,5.983970588235294,2.0,6.0,5.0,15.0,4.63,15.0,14.92,6,63.325,1.9968421052631578,0.0,14.0,0.0,2.0,11.0,5.0,3.5,2.0,82.0,13.5"
"31.0,91.0,69.0,0.0,64.50335570469798,64.2542372881356,3.5,0.0,4.5,4.0,2.0,1.0,5.983970588235294,2.0,5.0,4.37,6.0,6.54,30.0,18.23,6,63.325,1.9968421052631578,0.5,12.0,3.5,14.5,5.0,7.5,0.5,1.5,191.0,15.0"
"57.40562015503876,75.0,79.0,0.0,64.50335570469798,64.2542372881356,5.0,0.0,4.0,6.0,4.071854838709677,8.5,5.983970588235294,2.0,17.0,9.5,3.0,5.04,25.0,22.88,6,63.325,1.9968421052631578,1.0,20.0,1.0,14.5,16.0,5.5,4.0,5.5,154.0,23.5"
"56.5,65.0,87.0,70.0,64.50335570469798,64.2542372881356,5.0,4.0,3.5,6.0,3.0,4.0,5.983970588235294,2.0,16.0,7.5,17.0,6.67,14.0,16.12,6,63.325,1.9968421052631578,0.0,14.0,1.0,6.5,9.0,6.0,1.0,9.5,278.5,25.5"
"38.0,60.0,51.0,0.0,64.50335570469798,64.2542372881356,1.5,0.0,2.5,0.0,4.071854838709677,8.0,5.983970588235294,2.0,6.5,3.62,8.0,4.36,19.5,9.21,6,63.325,1.9968421052631578,1.0,7.0,1.0,7.0,3.0,0.0,0.0,0.0,149.0,12.0"
"34.5,79.0,56.0,68.0,64.50335570469798,64.2542372881356,3.5,5.0,1.0,0.0,0.0,2.0,5.983970588235294,2.0,9.0,4.75,1.0,4.63,31.0,25.13,6,63.325,1.9968421052631578,0.0,10.0,2.0,14.0,17.0,6.0,2.5,5.0,237.5,11.5"
"72.0,0.0,85.0,78.0,64.50335570469798,64.2542372881356,6.0,3.0,2.5,0.0,6.0,2.0,5.983970588235294,2.0,20.0,12.25,16.0,11.58,38.0,33.06,6,63.325,1.9968421052631578,14.0,15.0,7.0,19.5,15.0,11.5,8.75,7.5,235.0,19.5"
"34.0,86.0,54.0,50.0,64.50335570469798,64.2542372881356,4.0,0.0,3.0,5.0,0.0,1.0,5.983970588235294,2.0,13.0,6.5,13.0,6.94,32.0,27.02,6,63.325,1.9968421052631578,1.0,12.0,1.0,11.5,11.0,12.5,3.5,7.0,224.0,13.0"
"48.0,99.0,55.0,48.0,64.50335570469798,64.2542372881356,5.0,6.0,4.5,7.0,0.0,2.0,5.983970588235294,2.0,17.0,9.12,6.0,5.86,30.0,24.56,6,63.325,1.9968421052631578,0.5,19.0,4.0,11.5,10.0,13.5,0.0,6.5,250.0,24.5"
"54.0,88.0,27.0,67.0,64.50335570469798,64.2542372881356,4.0,4.0,6.5,4.219453124999999,3.0,2.0,5.983970588235294,2.0,12.0,5.37,7.0,2.31,24.0,10.85,6,63.325,1.9968421052631578,0.5,9.0,1.0,0.5,2.0,0.5,0.0,0.0,236.0,19.5"
"63.0,79.0,78.0,45.0,64.50335570469798,64.2542372881356,7.0,3.0,4.5,7.0,1.5,4.303037974683544,5.983970588235294,2.0,20.0,7.37,13.0,10.09,33.0,32.78,6,63.325,1.9968421052631578,1.5,8.0,9.0,15.0,12.0,13.5,13.0,8.5,265.0,23.0"
"81.5,105.0,81.0,78.0,64.50335570469798,64.2542372881356,5.5,0.0,6.5,7.0,6.0,5.0,5.983970588235294,2.0,14.0,7.5,19.0,11.85,39.0,38.71,6,63.325,1.9968421052631578,2.0,14.0,5.0,19.5,20.0,14.5,5.0,16.2,345.5,30.0"
"82.5,79.0,76.0,58.0,64.50335570469798,64.2542372881356,10.0,6.0,4.5,9.5,3.0,5.0,5.983970588235294,2.0,20.0,8.37,19.0,11.58,38.0,36.0,6,63.325,1.9968421052631578,0.5,13.0,3.5,20.0,13.0,15.0,6.0,16.0,295.5,38.0"
"52.5,95.0,75.0,0.0,64.50335570469798,64.2542372881356,6.0,2.0,3.5,3.0,0.5,0.0,5.983970588235294,2.0,3.0,4.0,15.0,8.17,31.0,22.52,6,63.325,1.9968421052631578,0.0,13.0,2.0,13.0,9.0,10.0,1.0,4.0,222.5,15.0"
"49.0,97.0,88.0,73.0,64.50335570469798,64.2542372881356,3.5,5.0,4.5,6.0,3.0,5.0,5.983970588235294,2.0,16.0,6.0,13.0,7.49,37.0,23.96,6,63.325,1.9968421052631578,0.0,8.0,1.0,13.5,7.0,7.5,2.5,4.5,307.0,27.0"
"44.5,78.0,0.0,47.0,64.50335570469798,64.2542372881356,5.5,0.0,3.5,0.0,0.0,0.0,5.983970588235294,2.0,20.0,6.75,0.0,4.63,22.0,18.82,6,63.325,1.9968421052631578,1.0,6.0,3.0,14.0,10.0,10.0,0.0,4.0,169.5,9.0"
"33.5,77.0,42.0,41.48149606299212,64.50335570469798,64.2542372881356,0.0,0.0,2.5,2.0,1.0,3.0,5.983970588235294,2.0,9.0,4.75,8.0,4.63,17.0,15.46,6,63.325,1.9968421052631578,0.0,10.0,0.0,9.0,8.0,9.0,2.25,1.5,152.5,8.5"
"56.0,79.0,96.0,73.0,64.50335570469798,64.2542372881356,7.5,0.0,6.5,8.0,7.5,4.303037974683544,5.983970588235294,2.0,19.0,8.5,19.0,14.31,39.0,36.39,6,63.325,1.9968421052631578,1.0,14.0,14.0,19.5,15.0,15.0,4.0,16.0,304.0,29.5"
"81.5,88.0,62.0,0.0,64.50335570469798,64.2542372881356,3.0,1.0,3.5,2.0,0.0,6.5,5.983970588235294,2.0,13.0,6.0,5.0,4.63,20.0,15.76,6,63.325,1.9968421052631578,0.0,11.0,3.5,8.5,5.0,8.5,0.5,4.5,231.5,16.0"
"46.0,77.0,49.0,41.48149606299212,64.50335570469798,64.2542372881356,5.0,2.0,2.5,5.0,0.5,6.0,5.983970588235294,2.0,3.0,4.0,4.0,3.54,21.0,22.91,6,63.325,1.9968421052631578,1.0,12.0,0.0,9.0,13.0,9.0,6.0,7.0,172.0,21.0"
